site,c_s,a,g,b0,i_max,t_ice,sm,ro,et,sum
Spain,840,8,0.2,0.4,20,-3,0.5998963693203515,0.46782975684635075,0.6951207947441315,1.762846920910834
Spain,840,8,0.2,0.4,20,0,0.5988831581269766,0.4627883261947386,0.6951319586990259,1.756803443020741
Spain,840,8,0.2,0.4,20,3,0.5939424668882507,0.44473639420186706,0.6951626659867128,1.7338415270768306
Spain,840,8,0.2,0.4,40,-3,0.6351508010762409,0.3359057767838471,0.6954338854116694,1.6664904632717574
Spain,840,8,0.2,0.4,40,0,0.6342918403058401,0.3291281175408853,0.6954435604269132,1.6588635182736384
Spain,840,8,0.2,0.4,40,3,0.6298373245193475,0.3025529675274191,0.6954697760370976,1.6278600680838642
Spain,840,8,0.2,0.4,200,-3,0.6364860158917109,0.33484554519298426,0.695446048764128,1.6667776098488232
Spain,840,8,0.2,0.4,200,0,0.6356258680163281,0.32806935324300057,0.6954557227712752,1.6591509440306038
Spain,840,8,0.2,0.4,200,3,0.6311640166076586,0.30149323564136943,0.695481941963347,1.628139194212375
Spain,840,8,0.2,0.6,20,-3,0.4503101173576449,0.37214777210497935,0.7179200575065463,1.5403779469691705
Spain,840,8,0.2,0.6,20,0,0.4490410495184308,0.3667636671076361,0.7180263574789404,1.5338310741050072
Spain,840,8,0.2,0.6,20,3,0.44374472468688214,0.35386152596257076,0.7183457969348195,1.5159520475842725
Spain,840,8,0.2,0.6,40,-3,0.47104646218416657,0.08369252875837158,0.7183774474799792,1.2731164384225173
Spain,840,8,0.2,0.6,40,0,0.4694944047193922,0.07477303818273011,0.7185779516754022,1.2628453945775244
Spain,840,8,0.2,0.6,40,3,0.46438582977909215,0.05756245694242521,0.7189826093480525,1.2409308960695697
Spain,840,8,0.2,0.6,200,-3,0.47189858530114753,0.08016362775311896,0.7184272151034946,1.2704894281577612
Spain,840,8,0.2,0.6,200,0,0.47033933457524835,0.07139449546820395,0.7186273859849542,1.2603612160284066
Spain,840,8,0.2,0.6,200,3,0.4652041380727088,0.054530899366157355,0.7190300474245562,1.2387650848634224
Spain,840,8,0.2,0.8,20,-3,0.4615220382199765,0.37998689138138847,0.7286911945063186,1.5702001241076835
Spain,840,8,0.2,0.8,20,0,0.45958730603389647,0.37484821214216146,0.7291513095870837,1.5635868277631415
Spain,840,8,0.2,0.8,20,3,0.453719894190205,0.36286853484312404,0.7304740632005324,1.5470624922338614
Spain,840,8,0.2,0.8,40,-3,0.47811161917039113,0.04456481861548847,0.7303995629809973,1.2530760007668769
Spain,840,8,0.2,0.8,40,0,0.4759973724919854,0.03865450367410942,0.7309212386084493,1.2455731147745441
Spain,840,8,0.2,0.8,40,3,0.4685637001314401,0.030947139770689077,0.7322098677415249,1.231720707643654
Spain,840,8,0.2,0.8,200,-3,0.4785602316527873,0.03973083190189172,0.7304657889054523,1.2487568524601314
Spain,840,8,0.2,0.8,200,0,0.4764433577116157,0.034224364511190375,0.7309863850579146,1.2416541072807208
Spain,840,8,0.2,0.8,200,3,0.46900130771520154,0.027277496359121627,0.7322712408546093,1.2285500449289324
Spain,840,8,0.5,0.4,20,-3,0.6624407456008841,0.4987655676636709,0.7215927686105934,1.8827990818751483
Spain,840,8,0.5,0.4,20,0,0.661671104881644,0.49467231937336303,0.7216070908727885,1.8779505151277955
Spain,840,8,0.5,0.4,20,3,0.6574122810675834,0.4780668207013625,0.7216432569851101,1.857122358754056
Spain,840,8,0.5,0.4,40,-3,0.6939299572600809,0.3888238098574242,0.7222912107901598,1.805044977907665
Spain,840,8,0.5,0.4,40,0,0.6932909246067401,0.3837486514365177,0.7223034651589991,1.799343041202257
Spain,840,8,0.5,0.4,40,3,0.6894714638764026,0.360531027216831,0.7223343408860133,1.772336831979247
Spain,840,8,0.5,0.4,200,-3,0.6951147041697308,0.38804738892255203,0.7223108253144395,1.8054729184067222
Spain,840,8,0.5,0.4,200,0,0.6944747350909136,0.38297451794845505,0.7223230596937253,1.799772312733094
Spain,840,8,0.5,0.4,200,3,0.6906497177952771,0.35976268751165746,0.7223538726290782,1.7727662779360127
Spain,840,8,0.5,0.6,20,-3,0.5431964258732128,0.40333458104741426,0.7443791450907437,1.6909101520113707
Spain,840,8,0.5,0.6,20,0,0.5416703156244435,0.3965050579472453,0.7444964936789146,1.6826718672506034
Spain,840,8,0.5,0.6,20,3,0.5352490543561074,0.37834445023816315,0.7448441038890729,1.6584376084833434
Spain,840,8,0.5,0.6,40,-3,0.5729747317883136,0.18071650984716628,0.746154814669641,1.4998460563051208
Spain,840,8,0.5,0.6,40,0,0.5715984810406614,0.16616828881257367,0.7462589487525189,1.484025718605754
Spain,840,8,0.5,0.6,40,3,0.5656724992746138,0.13051713566231093,0.7465729735682785,1.4427626085052032
Spain,840,8,0.5,0.6,200,-3,0.5740480218557662,0.17801777048278974,0.7462431023771472,1.498308894715703
Spain,840,8,0.5,0.6,200,0,0.5726689303444674,0.16351580460326243,0.746347039316477,1.4825317742642068
Spain,840,8,0.5,0.6,200,3,0.5667297297868623,0.12798982712725934,0.7466604225044405,1.4413799794185622
Spain,840,8,0.5,0.8,20,-3,0.5071053760206611,0.38246772549614716,0.7603294538677817,1.6499025553845899
Spain,840,8,0.5,0.8,20,0,0.5051545119660966,0.37691413560719494,0.7605181494194858,1.6425867969927772
Spain,840,8,0.5,0.8,20,3,0.497595708588291,0.36378367277830337,0.7610044734968586,1.622383854863453
Spain,840,8,0.5,0.8,40,-3,0.5305817587046725,0.06712237548975446,0.7626130941602381,1.3603172283546652
Spain,840,8,0.5,0.8,40,0,0.5287415619045797,0.0579554279045119,0.7627956453067415,1.349492635115833
Spain,840,8,0.5,0.8,40,3,0.5215269059762121,0.043251396690379196,0.7632790657151869,1.3280573683817782
Spain,840,8,0.5,0.8,200,-3,0.5313420821389593,0.06266284273743446,0.7627511175643342,1.3567560424407281
Spain,840,8,0.5,0.8,200,0,0.5294977660224663,0.05380699723075573,0.7629329530595567,1.3462377163127788
Spain,840,8,0.5,0.8,200,3,0.5222674246624351,0.03973150926942195,0.7634139687387799,1.325412902670637
Spain,840,8,0.8,0.4,20,-3,0.7060646421079443,0.5212203056230007,0.7416812972232517,1.9689662449541965
Spain,840,8,0.8,0.4,20,0,0.7054552621231263,0.5178452051454764,0.7416957069121956,1.964996174180798
Spain,840,8,0.8,0.4,20,3,0.7016672898474325,0.5025162006763065,0.7417316806567555,1.9459151711804945
Spain,840,8,0.8,0.4,40,-3,0.7344144184861259,0.4268053489634815,0.7426210640721477,1.9038408315217552
Spain,840,8,0.8,0.4,40,0,0.7339188763015475,0.42283559017267724,0.742632826876102,1.8993872933503269
Spain,840,8,0.8,0.4,40,3,0.730543588530487,0.401955570458323,0.7426624482761376,1.8751616072649475
Spain,840,8,0.8,0.4,200,-3,0.7354577863152678,0.42623278326496933,0.7426413374072145,1.9043319069874516
Spain,840,8,0.8,0.4,200,0,0.7349613797709874,0.42226487315257333,0.7426530688307573,1.8998793217543182
Spain,840,8,0.8,0.4,200,3,0.7315813842398324,0.40139144384423014,0.7426825864058768,1.8756554144899393
Spain,840,8,0.8,0.6,20,-3,0.6149533198853956,0.4418100168803929,0.7668131619581969,1.8235764987239853
Spain,840,8,0.8,0.6,20,0,0.6138082674699743,0.43480776995673476,0.7669137889551259,1.815529826381835
Spain,840,8,0.8,0.6,20,3,0.6084969740514291,0.41418665339427213,0.7672227456355227,1.789906373081224
Spain,840,8,0.8,0.6,40,-3,0.6437872900138388,0.273023325080152,0.7688916360662378,1.6857022511602286
Spain,840,8,0.8,0.6,40,0,0.642777675460884,0.2594929535153147,0.7689751542328808,1.6712457832090797
Spain,840,8,0.8,0.6,40,3,0.6379315327977813,0.22002431426714242,0.7692350731716496,1.6271909202365733
Spain,840,8,0.8,0.6,200,-3,0.644838578634754,0.2711431137306784,0.7689801627203224,1.684961855085755
Spain,840,8,0.8,0.6,200,0,0.6438271672390986,0.2576247840388858,0.7690634176926439,1.6705153689706282
Spain,840,8,0.8,0.6,200,3,0.6389722280107315,0.21818335493773947,0.769322445264181,1.6264780282126519
Spain,840,8,0.8,0.8,20,-3,0.5740199655831744,0.3994441924565642,0.7806757230182823,1.7541398810580207
Spain,840,8,0.8,0.8,20,0,0.5724561395788442,0.39278507208317975,0.7808690503424158,1.7461102620044398
Spain,840,8,0.8,0.8,20,3,0.5659122911670913,0.3761085733004003,0.781411911880818,1.7234327763483097
Spain,840,8,0.8,0.8,40,-3,0.5999949373399577,0.13770391765312917,0.7833702239577784,1.5210690789508652
Spain,840,8,0.8,0.8,40,0,0.5985806078168238,0.12126920096156177,0.7835470111347539,1.5033968199131396
Spain,840,8,0.8,0.8,40,3,0.592550417781639,0.08867571566481386,0.7840577607768395,1.4652838942232924
Spain,840,8,0.8,0.8,200,-3,0.6008842811837305,0.1340617124241265,0.7835178971693599,1.518463890777217
Spain,840,8,0.8,0.8,200,0,0.5994671604197365,0.11777478941424803,0.7836939868913654,1.5009359367253499
Spain,840,8,0.8,0.8,200,3,0.5934251369723921,0.08554382122638646,0.7842023750117657,1.4631713332105443
Sweden,210,2,0.2,0.4,20,-3,-0.29756148707441277,0.086846173472733,0.8735912892310838,0.662875975629404
Sweden,210,2,0.2,0.4,20,0,-0.2943642447937386,0.08427570220702583,0.873642004449292,0.6635534618625791
Sweden,210,2,0.2,0.4,20,3,-0.3133494855860862,0.08558944565323089,0.8737330110611087,0.6459729711282534
Sweden,210,2,0.2,0.4,40,-3,-0.27014797685611003,0.09284245326118121,0.8740217362694116,0.6967162126744828
Sweden,210,2,0.2,0.4,40,0,-0.26752132432586273,0.08996885808400712,0.8740533483951907,0.696500882153335
Sweden,210,2,0.2,0.4,40,3,-0.28592031232827714,0.09007078483842679,0.8741048828146034,0.678255355324753
Sweden,210,2,0.2,0.4,200,-3,-0.2701119186370143,0.0928222597611616,0.8740231170269732,0.6967334581511205
Sweden,210,2,0.2,0.4,200,0,-0.26748776061462914,0.08994817928520858,0.8740547272488757,0.6965151459194552
Sweden,210,2,0.2,0.4,200,3,-0.2858904064900051,0.09004968449848419,0.8741062690453635,0.6782655470538426
Sweden,210,2,0.2,0.6,20,-3,-0.29769704045608847,0.07241392345832455,0.8672261014189931,0.6419429844212292
Sweden,210,2,0.2,0.6,20,0,-0.2930428287001509,0.06804851334134321,0.867297495011816,0.6423031796530083
Sweden,210,2,0.2,0.6,20,3,-0.31110261165803177,0.07134517378505857,0.8673226375912417,0.6275651997182685
Sweden,210,2,0.2,0.6,40,-3,-0.27846347121125187,0.07558150708292079,0.867815115473021,0.6649331513446899
Sweden,210,2,0.2,0.6,40,0,-0.27487520926107484,0.0706266066431675,0.8678602369442086,0.6636116343263012
Sweden,210,2,0.2,0.6,40,3,-0.2930418049948402,0.07242039308969656,0.8678396826686496,0.6472182707635059
Sweden,210,2,0.2,0.6,200,-3,-0.27844129366706527,0.07554580738369836,0.8678169467325525,0.6649214604491855
Sweden,210,2,0.2,0.6,200,0,-0.27485547971954044,0.07059043102546451,0.8678620649298061,0.6635970162357302
Sweden,210,2,0.2,0.6,200,3,-0.2930247443950036,0.07238443023975259,0.8678415320898109,0.6472012179345599
Sweden,210,2,0.2,0.8,20,-3,-0.307864162144525,0.048070245555028125,0.8559354427559098,0.5961415261664129
Sweden,210,2,0.2,0.8,20,0,-0.30162281480189795,0.04197101744915951,0.8559669197172268,0.5963151223644884
Sweden,210,2,0.2,0.8,20,3,-0.3186844908990382,0.04954607565413569,0.8556158451965192,0.5864774299516167
Sweden,210,2,0.2,0.8,40,-3,-0.2928185020598896,0.04586560506123534,0.8568336326249077,0.6098807356262534
Sweden,210,2,0.2,0.8,40,0,-0.28771940674403207,0.039059082970701264,0.8568312971393879,0.6081709733660571
Sweden,210,2,0.2,0.8,40,3,-0.3062083777355881,0.045303867113587214,0.8564328706310413,0.5955283600090404
Sweden,210,2,0.2,0.8,200,-3,-0.2928041452087139,0.04580990522824243,0.8568362518941908,0.6098420119137193
Sweden,210,2,0.2,0.8,200,0,-0.2877073511545837,0.03900398750111753,0.8568339086335817,0.6081305449801155
Sweden,210,2,0.2,0.8,200,3,-0.3061989653531239,0.04525102308271346,0.856435542927768,0.5954876006573575
Sweden,210,2,0.5,0.4,20,-3,-0.312434926651061,0.08724376338721881,0.8640654544832205,0.6388742912193783
Sweden,210,2,0.5,0.4,20,0,-0.31069980673715203,0.08502612515590997,0.8641832104326295,0.6385095288513873
Sweden,210,2,0.5,0.4,20,3,-0.3323051930887237,0.08626308398813956,0.8644471639275656,0.6184050548269815
Sweden,210,2,0.5,0.4,40,-3,-0.2842439582205662,0.09264972240298121,0.8650839305610714,0.6734896947434863
Sweden,210,2,0.5,0.4,40,0,-0.2825573238498871,0.09022378703182869,0.8651598295586534,0.672826292740595
Sweden,210,2,0.5,0.4,40,3,-0.30228326211986256,0.09033311072080637,0.8653354343682538,0.6533852829691975
Sweden,210,2,0.5,0.4,200,-3,-0.28420653740808133,0.09262857125360294,0.8650871885998533,0.6735092224453749
Sweden,210,2,0.5,0.4,200,0,-0.282521816261103,0.09020223554491126,0.8651630763294854,0.6728434956132936
Sweden,210,2,0.5,0.4,200,3,-0.3022510487225104,0.09031123378079219,0.8653386830841925,0.6533988681424743
Sweden,210,2,0.5,0.6,20,-3,-0.3203268084051385,0.07546482505953309,0.8518659669078695,0.6070039835622641
Sweden,210,2,0.5,0.6,20,0,-0.3189908586088884,0.0722552781614923,0.8520278210702753,0.6052922406228792
Sweden,210,2,0.5,0.6,20,3,-0.3413448241659414,0.0749419021871324,0.8523282141081265,0.5859252921293175
Sweden,210,2,0.5,0.6,40,-3,-0.299358321249465,0.07863965654278719,0.8531839630232849,0.6324652983166071
Sweden,210,2,0.5,0.6,40,0,-0.2981950123313876,0.07504176271968056,0.8532918801760176,0.6301386305643106
Sweden,210,2,0.5,0.6,40,3,-0.3193540335583938,0.07646187672282385,0.8534726266469673,0.6105804698113974
Sweden,210,2,0.5,0.6,200,-3,-0.299334300215128,0.07860489221411528,0.8531880132422358,0.6324586052412231
Sweden,210,2,0.5,0.6,200,0,-0.29817268956008874,0.07500661701768596,0.8532959162104702,0.6301298436680673
Sweden,210,2,0.5,0.6,200,3,-0.31933410625949665,0.07642691452496875,0.8534766743869604,0.6105694826524325
Sweden,210,2,0.5,0.8,20,-3,-0.333263679838406,0.059705230633054086,0.8361330814293039,0.562574632223952
Sweden,210,2,0.5,0.8,20,0,-0.33194548633539384,0.0555866463163935,0.8363311662814082,0.5599723262624079
Sweden,210,2,0.5,0.8,20,3,-0.35494015500989456,0.060653793512894495,0.8365866977298954,0.5423003362328953
Sweden,210,2,0.5,0.8,40,-3,-0.31630247312209814,0.05907333051881843,0.8378303021626217,0.5806011595593419
Sweden,210,2,0.5,0.8,40,0,-0.3151675262618054,0.05445716998482293,0.8379610273434609,0.5772506710664784
Sweden,210,2,0.5,0.8,40,3,-0.3372704538477263,0.058369528537606755,0.8380831694836591,0.5591822441735396
Sweden,210,2,0.5,0.8,200,-3,-0.3162851203450356,0.059023128468720994,0.837835433381018,0.5805734415047034
Sweden,210,2,0.5,0.8,200,0,-0.31515172925742946,0.054406958112068395,0.8379661423012491,0.577221371155888
Sweden,210,2,0.5,0.8,200,3,-0.33725686151917145,0.05832083246839188,0.838088320205747,0.5591522911549673
Sweden,210,2,0.8,0.4,20,-3,-0.3241413312917728,0.08769407431280254,0.8556850645242188,0.6192378075452485
Sweden,210,2,0.8,0.4,20,0,-0.3232521057978501,0.08570844824225528,0.8558661238220967,0.6183224662665019
Sweden,210,2,0.8,0.4,20,3,-0.34637221107331145,0.0868480805440035,0.8563374893931904,0.5968133588638824
Sweden,210,2,0.8,0.4,40,-3,-0.29529284543779344,0.09270866445934513,0.8572234828818052,0.6546393019033568
Sweden,210,2,0.8,0.4,40,0,-0.29422873284087425,0.09057706462739473,0.8573460783886763,0.6536944101751967
Sweden,210,2,0.8,0.4,40,3,-0.314713977402552,0.09068296458066914,0.857670256814564,0.6336392439926811
Sweden,210,2,0.8,0.4,200,-3,-0.29525398204416387,0.09268693125744472,0.8572284737257033,0.6546614229389842
Sweden,210,2,0.8,0.4,200,0,-0.2941919897938497,0.09055498537114583,0.8573510595806297,0.6537140551579259
Sweden,210,2,0.8,0.4,200,3,-0.31468024029246605,0.09066062868790406,0.857675217631724,0.6336556060271621
Sweden,210,2,0.8,0.6,20,-3,-0.3362419571381962,0.07766673489032605,0.8397494032768448,0.5811741810289746
Sweden,210,2,0.8,0.6,20,0,-0.3362787664572355,0.07507720367765779,0.8399916647547198,0.578790101975142
Sweden,210,2,0.8,0.6,20,3,-0.36069700384753167,0.07740051095156515,0.8406023280455996,0.5573058351496332
Sweden,210,2,0.8,0.6,40,-3,-0.31386786167196545,0.08087939978702595,0.8416926525498102,0.6087041906648707
Sweden,210,2,0.8,0.6,40,0,-0.31376803987587115,0.07801057871660794,0.8418672396202238,0.6061097784609606
Sweden,210,2,0.8,0.6,40,3,-0.3360771349996564,0.07920597630597843,0.842282931195339,0.585411772501661
Sweden,210,2,0.8,0.6,200,-3,-0.31384198322656176,0.080845605408724,0.8416986126278451,0.6087022348100073
Sweden,210,2,0.8,0.6,200,0,-0.3137438225211802,0.07797645638017331,0.8418731853886496,0.6061058192476427
Sweden,210,2,0.8,0.6,200,3,-0.336055187416363,0.07917202650938995,0.8422888573673347,0.5854056964603617
Sweden,210,2,0.8,0.8,20,-3,-0.3502044964919009,0.06578888867407896,0.8218385607128141,0.5374229528949922
Sweden,210,2,0.8,0.8,20,0,-0.3505916041620092,0.0626397210587964,0.8221321217066065,0.5341802386033938
Sweden,210,2,0.8,0.8,20,3,-0.3757820498568711,0.06664061437840132,0.8228317944542367,0.513690358975767
Sweden,210,2,0.8,0.8,40,-3,-0.3318501963984937,0.06609053712892292,0.8241518309267926,0.5583921716572218
Sweden,210,2,0.8,0.8,40,0,-0.3320523688395712,0.06261042764702202,0.8243757515799026,0.5549338103873535
Sweden,210,2,0.8,0.8,40,3,-0.35537267221611185,0.065533170223651,0.8248588211188611,0.5350193191264003
Sweden,210,2,0.8,0.8,200,-3,-0.3318308295137061,0.06604402116035886,0.824158930086692,0.5583721217333448
Sweden,210,2,0.8,0.8,200,0,-0.33203434384372466,0.06256378525976054,0.8243828335540204,0.5549122749700564
Sweden,210,2,0.8,0.8,200,3,-0.355356457363546,0.06548765371019394,0.8248658916444449,0.5349970879910928
Sweden,210,4,0.2,0.4,20,-3,-0.22175520650560865,0.08768867314629333,0.8768434616040764,0.7427769282447612
Sweden,210,4,0.2,0.4,20,0,-0.22356008023968546,0.0853650398635326,0.87687690797567,0.738681867599517
Sweden,210,4,0.2,0.4,20,3,-0.2485684010738119,0.08243454806607808,0.8769951613424457,0.710861308334712
Sweden,210,4,0.2,0.4,40,-3,-0.19428042256145728,0.09178074385614989,0.8771522502475643,0.7746525715422569
Sweden,210,4,0.2,0.4,40,0,-0.19574688954296263,0.08931556728546715,0.8771844094019675,0.770753087144472
Sweden,210,4,0.2,0.4,40,3,-0.2179652757294111,0.08533728642738862,0.8772986356124283,0.7446706463104058
Sweden,210,4,0.2,0.4,200,-3,-0.19422751766138094,0.0917618311183682,0.8771531114044034,0.7746874248613907
Sweden,210,4,0.2,0.4,200,0,-0.19569378335947493,0.0892963876639608,0.8771852696541393,0.7707878739586252
Sweden,210,4,0.2,0.4,200,3,-0.21791366019613914,0.0853172734544139,0.877299501413318,0.7447031146715928
Sweden,210,4,0.2,0.6,20,-3,-0.21341357092367275,0.07642899658873858,0.8721226082530255,0.7351380339180913
Sweden,210,4,0.2,0.6,20,0,-0.2154992039212347,0.07196502638336719,0.8721319567621977,0.7285977792243301
Sweden,210,4,0.2,0.6,20,3,-0.24059227357884286,0.06835037626105259,0.8720810451743376,0.6998391478565473
Sweden,210,4,0.2,0.6,40,-3,-0.19287682950359253,0.07842474985581277,0.8725650576348242,0.7581129779870444
Sweden,210,4,0.2,0.6,40,0,-0.19488544205454186,0.07375887261619661,0.8725728864599057,0.7514463170215605
Sweden,210,4,0.2,0.6,40,3,-0.21814611171851375,0.06859744485132745,0.8725177142867344,0.722969047419548
Sweden,210,4,0.2,0.6,200,-3,-0.1928375919979763,0.07838995619488727,0.8725662906674857,0.7581186548643967
Sweden,210,4,0.2,0.6,200,0,-0.19484621083257156,0.07372383783310556,0.8725741175446236,0.7514517445451575
Sweden,210,4,0.2,0.6,200,3,-0.21810792301876106,0.06856177446869449,0.8725189738404329,0.7229728252903663
Sweden,210,4,0.2,0.8,20,-3,-0.23063121937390565,0.05180638475644461,0.862423187539584,0.683598352922123
Sweden,210,4,0.2,0.8,20,0,-0.23002234279069914,0.041920723513741306,0.8623349303768448,0.674233311099887
Sweden,210,4,0.2,0.8,20,3,-0.2551545586261327,0.04101370661905213,0.8616514307398947,0.6475105787328141
Sweden,210,4,0.2,0.8,40,-3,-0.21178817627456442,0.04953398656397132,0.8631468959788766,0.7008927062682835
Sweden,210,4,0.2,0.8,40,0,-0.21216344597952397,0.03942458659039322,0.8630361485694523,0.6902972891803216
Sweden,210,4,0.2,0.8,40,3,-0.23637980486427715,0.03636925879898406,0.8623464005183513,0.6623358544530582
Sweden,210,4,0.2,0.8,200,-3,-0.21175363571730824,0.049475681867388537,0.8631488234382438,0.7008708695883241
Sweden,210,4,0.2,0.8,200,0,-0.21213066928548396,0.03936684910735045,0.8630380711263329,0.6902742509481994
Sweden,210,4,0.2,0.8,200,3,-0.23635133944639528,0.03631219162885141,0.862348433020521,0.6623092852029772
